"distrito","departamento","provincia","rango_edad","test_number","tamizaje_reactivo","year"
"PUNCHAO","HUANUCO","HUAMALIES","18-29 años",19,0,"2022"
"PUNCHAO","HUANUCO","HUAMALIES","30-59 años",26,0,"2022"
"PUÑOS","HUANUCO","HUAMALIES","30-59 años",0,0,"2012"
"PUÑOS","HUANUCO","HUAMALIES","12-17 años",4,0,"2013"
"PUÑOS","HUANUCO","HUAMALIES","18-29 años",21,0,"2013"
"PUÑOS","HUANUCO","HUAMALIES","30-59 años",11,0,"2013"
"PUÑOS","HUANUCO","HUAMALIES","12-17 años",15,0,"2014"
"PUÑOS","HUANUCO","HUAMALIES","18-29 años",34,0,"2014"
"PUÑOS","HUANUCO","HUAMALIES","30-59 años",25,0,"2014"
"PUÑOS","HUANUCO","HUAMALIES","12-17 años",9,0,"2015"
"PUÑOS","HUANUCO","HUAMALIES","18-29 años",60,0,"2015"
"PUÑOS","HUANUCO","HUAMALIES","30-59 años",33,0,"2015"
"PUÑOS","HUANUCO","HUAMALIES","12-17 años",16,0,"2016"
"PUÑOS","HUANUCO","HUAMALIES","18-29 años",80,0,"2016"
"PUÑOS","HUANUCO","HUAMALIES","30-59 años",56,0,"2016"
"PUÑOS","HUANUCO","HUAMALIES","12-17 años",14,0,"2017"
"PUÑOS","HUANUCO","HUAMALIES","18-29 años",62,0,"2017"
"PUÑOS","HUANUCO","HUAMALIES","30-59 años",60,0,"2017"
"PUÑOS","HUANUCO","HUAMALIES","12-17 años",7,0,"2018"
"PUÑOS","HUANUCO","HUAMALIES","18-29 años",63,0,"2018"
"PUÑOS","HUANUCO","HUAMALIES","30-59 años",43,0,"2018"
"PUÑOS","HUANUCO","HUAMALIES","12-17 años",4,0,"2019"
"PUÑOS","HUANUCO","HUAMALIES","18-29 años",31,0,"2019"
"PUÑOS","HUANUCO","HUAMALIES","30-59 años",26,0,"2019"
"PUÑOS","HUANUCO","HUAMALIES","12-17 años",12,0,"2020"
"PUÑOS","HUANUCO","HUAMALIES","18-29 años",74,0,"2020"
"PUÑOS","HUANUCO","HUAMALIES","30-59 años",55,0,"2020"
"PUÑOS","HUANUCO","HUAMALIES","12-17 años",8,0,"2021"
"PUÑOS","HUANUCO","HUAMALIES","18-29 años",43,0,"2021"
"PUÑOS","HUANUCO","HUAMALIES","30-59 años",33,0,"2021"
"PUÑOS","HUANUCO","HUAMALIES","12-17 años",6,0,"2022"
"PUÑOS","HUANUCO","HUAMALIES","18-29 años",79,0,"2022"
"PUÑOS","HUANUCO","HUAMALIES","30-59 años",39,0,"2022"
"SINGA","HUANUCO","HUAMALIES","12-17 años",2,1,"2013"
"SINGA","HUANUCO","HUAMALIES","18-29 años",1,0,"2013"
"SINGA","HUANUCO","HUAMALIES","30-59 años",2,0,"2013"
"SINGA","HUANUCO","HUAMALIES","12-17 años",5,0,"2014"
"SINGA","HUANUCO","HUAMALIES","18-29 años",26,1,"2014"
"SINGA","HUANUCO","HUAMALIES","30-59 años",9,0,"2014"
"SINGA","HUANUCO","HUAMALIES","12-17 años",8,0,"2015"
"SINGA","HUANUCO","HUAMALIES","18-29 años",25,2,"2015"
"SINGA","HUANUCO","HUAMALIES","30-59 años",10,0,"2015"
"SINGA","HUANUCO","HUAMALIES","12-17 años",2,0,"2016"
"SINGA","HUANUCO","HUAMALIES","18-29 años",28,0,"2016"
"SINGA","HUANUCO","HUAMALIES","30-59 años",18,0,"2016"
"SINGA","HUANUCO","HUAMALIES","12-17 años",6,0,"2017"
"SINGA","HUANUCO","HUAMALIES","18-29 años",44,0,"2017"
"SINGA","HUANUCO","HUAMALIES","30-59 años",27,0,"2017"
"SINGA","HUANUCO","HUAMALIES","12-17 años",7,0,"2018"
"SINGA","HUANUCO","HUAMALIES","18-29 años",50,1,"2018"
"SINGA","HUANUCO","HUAMALIES","30-59 años",24,0,"2018"
"SINGA","HUANUCO","HUAMALIES","12-17 años",5,0,"2019"
"SINGA","HUANUCO","HUAMALIES","18-29 años",11,0,"2019"
"SINGA","HUANUCO","HUAMALIES","30-59 años",11,0,"2019"
"SINGA","HUANUCO","HUAMALIES","12-17 años",5,0,"2020"
"SINGA","HUANUCO","HUAMALIES","18-29 años",48,0,"2020"
"SINGA","HUANUCO","HUAMALIES","30-59 años",20,0,"2020"
"SINGA","HUANUCO","HUAMALIES","12-17 años",8,0,"2021"
"SINGA","HUANUCO","HUAMALIES","18-29 años",42,0,"2021"
"SINGA","HUANUCO","HUAMALIES","30-59 años",20,0,"2021"
"SINGA","HUANUCO","HUAMALIES","12-17 años",2,0,"2022"
"SINGA","HUANUCO","HUAMALIES","18-29 años",22,0,"2022"
"SINGA","HUANUCO","HUAMALIES","30-59 años",16,0,"2022"
"TANTAMAYO","HUANUCO","HUAMALIES","18-29 años",5,0,"2012"
"TANTAMAYO","HUANUCO","HUAMALIES","30-59 años",5,0,"2012"
"TANTAMAYO","HUANUCO","HUAMALIES","12-17 años",5,0,"2013"
"TANTAMAYO","HUANUCO","HUAMALIES","18-29 años",18,1,"2013"
"TANTAMAYO","HUANUCO","HUAMALIES","30-59 años",14,0,"2013"
"TANTAMAYO","HUANUCO","HUAMALIES","12-17 años",4,0,"2014"
"TANTAMAYO","HUANUCO","HUAMALIES","18-29 años",14,0,"2014"
"TANTAMAYO","HUANUCO","HUAMALIES","30-59 años",10,0,"2014"
"TANTAMAYO","HUANUCO","HUAMALIES","12-17 años",6,0,"2015"
"TANTAMAYO","HUANUCO","HUAMALIES","18-29 años",17,0,"2015"
"TANTAMAYO","HUANUCO","HUAMALIES","30-59 años",12,0,"2015"
"TANTAMAYO","HUANUCO","HUAMALIES","12-17 años",4,0,"2016"
"TANTAMAYO","HUANUCO","HUAMALIES","18-29 años",18,0,"2016"
"TANTAMAYO","HUANUCO","HUAMALIES","30-59 años",17,0,"2016"
"TANTAMAYO","HUANUCO","HUAMALIES","12-17 años",6,0,"2017"
"TANTAMAYO","HUANUCO","HUAMALIES","18-29 años",18,0,"2017"
"TANTAMAYO","HUANUCO","HUAMALIES","30-59 años",14,0,"2017"
"TANTAMAYO","HUANUCO","HUAMALIES","12-17 años",5,0,"2018"
"TANTAMAYO","HUANUCO","HUAMALIES","18-29 años",11,0,"2018"
"TANTAMAYO","HUANUCO","HUAMALIES","30-59 años",18,0,"2018"
"TANTAMAYO","HUANUCO","HUAMALIES","12-17 años",1,0,"2019"
"TANTAMAYO","HUANUCO","HUAMALIES","18-29 años",5,0,"2019"
"TANTAMAYO","HUANUCO","HUAMALIES","30-59 años",4,0,"2019"
"TANTAMAYO","HUANUCO","HUAMALIES","12-17 años",9,0,"2020"
"TANTAMAYO","HUANUCO","HUAMALIES","18-29 años",24,0,"2020"
"TANTAMAYO","HUANUCO","HUAMALIES","30-59 años",5,0,"2020"
"TANTAMAYO","HUANUCO","HUAMALIES","12-17 años",10,1,"2021"
"TANTAMAYO","HUANUCO","HUAMALIES","18-29 años",12,0,"2021"
"TANTAMAYO","HUANUCO","HUAMALIES","30-59 años",15,0,"2021"
"TANTAMAYO","HUANUCO","HUAMALIES","12-17 años",8,0,"2022"
"TANTAMAYO","HUANUCO","HUAMALIES","18-29 años",17,0,"2022"
"TANTAMAYO","HUANUCO","HUAMALIES","30-59 años",11,0,"2022"
"AMARILIS","HUANUCO","HUANUCO","12-17 años",1,0,"2011"
"AMARILIS","HUANUCO","HUANUCO","30-59 años",0,0,"2011"
"AMARILIS","HUANUCO","HUANUCO","12-17 años",5,0,"2012"
"AMARILIS","HUANUCO","HUANUCO","18-29 años",48,0,"2012"
"AMARILIS","HUANUCO","HUANUCO","30-59 años",16,0,"2012"
"AMARILIS","HUANUCO","HUANUCO","12-17 años",93,0,"2013"
"AMARILIS","HUANUCO","HUANUCO","18-29 años",735,0,"2013"
"AMARILIS","HUANUCO","HUANUCO","30-59 años",362,2,"2013"
"AMARILIS","HUANUCO","HUANUCO","<12 años",1,0,"2013"
"AMARILIS","HUANUCO","HUANUCO","12-17 años",95,0,"2014"
"AMARILIS","HUANUCO","HUANUCO","18-29 años",880,6,"2014"
"AMARILIS","HUANUCO","HUANUCO","30-59 años",457,7,"2014"
"AMARILIS","HUANUCO","HUANUCO","<12 años",1,0,"2014"
"AMARILIS","HUANUCO","HUANUCO","12-17 años",105,0,"2015"
"AMARILIS","HUANUCO","HUANUCO","18-29 años",995,4,"2015"
"AMARILIS","HUANUCO","HUANUCO","30-59 años",473,3,"2015"
"AMARILIS","HUANUCO","HUANUCO","<12 años",1,0,"2015"
"AMARILIS","HUANUCO","HUANUCO","12-17 años",157,0,"2016"
"AMARILIS","HUANUCO","HUANUCO","18-29 años",1310,4,"2016"
"AMARILIS","HUANUCO","HUANUCO","30-59 años",646,3,"2016"
"AMARILIS","HUANUCO","HUANUCO","12-17 años",148,0,"2017"
"AMARILIS","HUANUCO","HUANUCO","18-29 años",1248,3,"2017"
"AMARILIS","HUANUCO","HUANUCO","30-59 años",561,1,"2017"
"AMARILIS","HUANUCO","HUANUCO","12-17 años",146,0,"2018"
"AMARILIS","HUANUCO","HUANUCO","18-29 años",1223,3,"2018"
"AMARILIS","HUANUCO","HUANUCO","30-59 años",586,2,"2018"
"AMARILIS","HUANUCO","HUANUCO","18-29 años",11,0,"2019"
"AMARILIS","HUANUCO","HUANUCO","30-59 años",7,0,"2019"
"AMARILIS","HUANUCO","HUANUCO","12-17 años",34,0,"2020"
"AMARILIS","HUANUCO","HUANUCO","18-29 años",383,2,"2020"
"AMARILIS","HUANUCO","HUANUCO","30-59 años",293,0,"2020"
"AMARILIS","HUANUCO","HUANUCO","12-17 años",67,1,"2021"
"AMARILIS","HUANUCO","HUANUCO","18-29 años",498,3,"2021"
"AMARILIS","HUANUCO","HUANUCO","30-59 años",294,1,"2021"
"AMARILIS","HUANUCO","HUANUCO","12-17 años",84,2,"2022"
"AMARILIS","HUANUCO","HUANUCO","18-29 años",644,5,"2022"
"AMARILIS","HUANUCO","HUANUCO","30-59 años",404,1,"2022"
"CHINCHAO","HUANUCO","HUANUCO","18-29 años",1,0,"2011"
"CHINCHAO","HUANUCO","HUANUCO","12-17 años",22,0,"2013"
"CHINCHAO","HUANUCO","HUANUCO","18-29 años",59,1,"2013"
"CHINCHAO","HUANUCO","HUANUCO","30-59 años",37,1,"2013"
"CHINCHAO","HUANUCO","HUANUCO","12-17 años",37,0,"2014"
"CHINCHAO","HUANUCO","HUANUCO","18-29 años",109,0,"2014"
"CHINCHAO","HUANUCO","HUANUCO","30-59 años",59,2,"2014"
"CHINCHAO","HUANUCO","HUANUCO","12-17 años",36,0,"2015"
"CHINCHAO","HUANUCO","HUANUCO","18-29 años",142,1,"2015"
"CHINCHAO","HUANUCO","HUANUCO","30-59 años",68,2,"2015"
"CHINCHAO","HUANUCO","HUANUCO","12-17 años",42,0,"2016"
"CHINCHAO","HUANUCO","HUANUCO","18-29 años",133,0,"2016"
"CHINCHAO","HUANUCO","HUANUCO","30-59 años",67,2,"2016"
"CHINCHAO","HUANUCO","HUANUCO","12-17 años",30,0,"2017"
"CHINCHAO","HUANUCO","HUANUCO","18-29 años",117,1,"2017"
"CHINCHAO","HUANUCO","HUANUCO","30-59 años",75,0,"2017"
"CHINCHAO","HUANUCO","HUANUCO","12-17 años",36,0,"2018"
"CHINCHAO","HUANUCO","HUANUCO","18-29 años",162,2,"2018"
"CHINCHAO","HUANUCO","HUANUCO","30-59 años",82,0,"2018"
"CHINCHAO","HUANUCO","HUANUCO","12-17 años",16,0,"2019"
"CHINCHAO","HUANUCO","HUANUCO","18-29 años",99,1,"2019"
"CHINCHAO","HUANUCO","HUANUCO","30-59 años",57,0,"2019"
"CHINCHAO","HUANUCO","HUANUCO","12-17 años",38,0,"2020"
"CHINCHAO","HUANUCO","HUANUCO","18-29 años",304,0,"2020"
"CHINCHAO","HUANUCO","HUANUCO","30-59 años",143,0,"2020"
"CHINCHAO","HUANUCO","HUANUCO","12-17 años",59,0,"2021"
"CHINCHAO","HUANUCO","HUANUCO","18-29 años",257,0,"2021"
"CHINCHAO","HUANUCO","HUANUCO","30-59 años",216,0,"2021"
"CHINCHAO","HUANUCO","HUANUCO","12-17 años",44,0,"2022"
"CHINCHAO","HUANUCO","HUANUCO","18-29 años",230,2,"2022"
"CHINCHAO","HUANUCO","HUANUCO","30-59 años",134,1,"2022"
"CHURUBAMBA","HUANUCO","HUANUCO","12-17 años",1,0,"2012"
"CHURUBAMBA","HUANUCO","HUANUCO","18-29 años",8,0,"2012"
"CHURUBAMBA","HUANUCO","HUANUCO","30-59 años",3,0,"2012"
"CHURUBAMBA","HUANUCO","HUANUCO","12-17 años",10,0,"2013"
"CHURUBAMBA","HUANUCO","HUANUCO","18-29 años",26,0,"2013"
"CHURUBAMBA","HUANUCO","HUANUCO","30-59 años",19,0,"2013"
"CHURUBAMBA","HUANUCO","HUANUCO","12-17 años",6,0,"2014"
"CHURUBAMBA","HUANUCO","HUANUCO","18-29 años",26,0,"2014"
"CHURUBAMBA","HUANUCO","HUANUCO","30-59 años",18,0,"2014"
"CHURUBAMBA","HUANUCO","HUANUCO","12-17 años",56,0,"2015"
"CHURUBAMBA","HUANUCO","HUANUCO","18-29 años",178,0,"2015"
"CHURUBAMBA","HUANUCO","HUANUCO","30-59 años",128,2,"2015"
"CHURUBAMBA","HUANUCO","HUANUCO","12-17 años",41,0,"2016"
"CHURUBAMBA","HUANUCO","HUANUCO","18-29 años",198,0,"2016"
"CHURUBAMBA","HUANUCO","HUANUCO","30-59 años",115,0,"2016"
"CHURUBAMBA","HUANUCO","HUANUCO","12-17 años",67,0,"2017"
"CHURUBAMBA","HUANUCO","HUANUCO","18-29 años",206,0,"2017"
"CHURUBAMBA","HUANUCO","HUANUCO","30-59 años",119,0,"2017"
"CHURUBAMBA","HUANUCO","HUANUCO","12-17 años",46,0,"2018"
"CHURUBAMBA","HUANUCO","HUANUCO","18-29 años",183,0,"2018"
"CHURUBAMBA","HUANUCO","HUANUCO","30-59 años",119,0,"2018"
"CHURUBAMBA","HUANUCO","HUANUCO","12-17 años",11,0,"2019"
"CHURUBAMBA","HUANUCO","HUANUCO","18-29 años",61,0,"2019"
"CHURUBAMBA","HUANUCO","HUANUCO","30-59 años",21,0,"2019"
"CHURUBAMBA","HUANUCO","HUANUCO","12-17 años",55,1,"2020"
"CHURUBAMBA","HUANUCO","HUANUCO","18-29 años",217,1,"2020"
"CHURUBAMBA","HUANUCO","HUANUCO","30-59 años",132,1,"2020"
"CHURUBAMBA","HUANUCO","HUANUCO","12-17 años",56,0,"2021"
"CHURUBAMBA","HUANUCO","HUANUCO","18-29 años",221,0,"2021"
"CHURUBAMBA","HUANUCO","HUANUCO","30-59 años",132,0,"2021"
"CHURUBAMBA","HUANUCO","HUANUCO","12-17 años",66,0,"2022"
"CHURUBAMBA","HUANUCO","HUANUCO","18-29 años",242,0,"2022"
"CHURUBAMBA","HUANUCO","HUANUCO","30-59 años",140,1,"2022"
"HUANUCO","HUANUCO","HUANUCO","18-29 años",0,0,"2011"
"HUANUCO","HUANUCO","HUANUCO","12-17 años",4,0,"2012"
"HUANUCO","HUANUCO","HUANUCO","18-29 años",72,0,"2012"
"HUANUCO","HUANUCO","HUANUCO","30-59 años",21,0,"2012"
"HUANUCO","HUANUCO","HUANUCO","12-17 años",23,0,"2013"
"HUANUCO","HUANUCO","HUANUCO","18-29 años",97,2,"2013"
"HUANUCO","HUANUCO","HUANUCO","30-59 años",44,1,"2013"
"HUANUCO","HUANUCO","HUANUCO","12-17 años",9,0,"2014"
"HUANUCO","HUANUCO","HUANUCO","18-29 años",75,0,"2014"
"HUANUCO","HUANUCO","HUANUCO","30-59 años",43,0,"2014"
"HUANUCO","HUANUCO","HUANUCO","12-17 años",106,0,"2015"
"HUANUCO","HUANUCO","HUANUCO","18-29 años",665,3,"2015"
"HUANUCO","HUANUCO","HUANUCO","30-59 años",295,0,"2015"
"HUANUCO","HUANUCO","HUANUCO","12-17 años",129,0,"2016"
"HUANUCO","HUANUCO","HUANUCO","18-29 años",987,0,"2016"
"HUANUCO","HUANUCO","HUANUCO","30-59 años",483,4,"2016"
"HUANUCO","HUANUCO","HUANUCO","12-17 años",173,0,"2017"
"HUANUCO","HUANUCO","HUANUCO","18-29 años",993,6,"2017"
"HUANUCO","HUANUCO","HUANUCO","30-59 años",505,4,"2017"
"HUANUCO","HUANUCO","HUANUCO","<12 años",1,0,"2017"
"HUANUCO","HUANUCO","HUANUCO","12-17 años",148,1,"2018"
"HUANUCO","HUANUCO","HUANUCO","18-29 años",999,5,"2018"
"HUANUCO","HUANUCO","HUANUCO","30-59 años",513,3,"2018"
"HUANUCO","HUANUCO","HUANUCO","12-17 años",1,0,"2019"
"HUANUCO","HUANUCO","HUANUCO","18-29 años",13,0,"2019"
"HUANUCO","HUANUCO","HUANUCO","30-59 años",3,0,"2019"
"HUANUCO","HUANUCO","HUANUCO","12-17 años",34,1,"2020"
"HUANUCO","HUANUCO","HUANUCO","18-29 años",376,3,"2020"
"HUANUCO","HUANUCO","HUANUCO","30-59 años",231,0,"2020"
"HUANUCO","HUANUCO","HUANUCO","12-17 años",78,1,"2021"
"HUANUCO","HUANUCO","HUANUCO","18-29 años",606,3,"2021"
"HUANUCO","HUANUCO","HUANUCO","30-59 años",393,1,"2021"
"HUANUCO","HUANUCO","HUANUCO","<12 años",1,0,"2021"
"HUANUCO","HUANUCO","HUANUCO","12-17 años",89,0,"2022"
"HUANUCO","HUANUCO","HUANUCO","18-29 años",717,5,"2022"
"HUANUCO","HUANUCO","HUANUCO","30-59 años",450,4,"2022"
"MARGOS","HUANUCO","HUANUCO","12-17 años",3,0,"2012"
"MARGOS","HUANUCO","HUANUCO","18-29 años",32,0,"2012"
"MARGOS","HUANUCO","HUANUCO","30-59 años",26,0,"2012"
"MARGOS","HUANUCO","HUANUCO","12-17 años",10,0,"2013"
"MARGOS","HUANUCO","HUANUCO","18-29 años",40,0,"2013"
"MARGOS","HUANUCO","HUANUCO","30-59 años",36,0,"2013"
"MARGOS","HUANUCO","HUANUCO","12-17 años",11,0,"2014"
"MARGOS","HUANUCO","HUANUCO","18-29 años",28,0,"2014"
"MARGOS","HUANUCO","HUANUCO","30-59 años",23,0,"2014"
"MARGOS","HUANUCO","HUANUCO","<12 años",1,0,"2014"
"MARGOS","HUANUCO","HUANUCO","12-17 años",11,0,"2015"
"MARGOS","HUANUCO","HUANUCO","18-29 años",38,1,"2015"
"MARGOS","HUANUCO","HUANUCO","30-59 años",32,0,"2015"
"MARGOS","HUANUCO","HUANUCO","12-17 años",12,1,"2016"
"MARGOS","HUANUCO","HUANUCO","18-29 años",47,0,"2016"
"MARGOS","HUANUCO","HUANUCO","30-59 años",36,0,"2016"
"MARGOS","HUANUCO","HUANUCO","12-17 años",9,0,"2017"
"MARGOS","HUANUCO","HUANUCO","18-29 años",47,0,"2017"
"MARGOS","HUANUCO","HUANUCO","30-59 años",37,0,"2017"
"MARGOS","HUANUCO","HUANUCO","12-17 años",9,0,"2018"
"MARGOS","HUANUCO","HUANUCO","18-29 años",47,0,"2018"
"MARGOS","HUANUCO","HUANUCO","30-59 años",43,0,"2018"
"MARGOS","HUANUCO","HUANUCO","12-17 años",4,0,"2019"
"MARGOS","HUANUCO","HUANUCO","18-29 años",6,0,"2019"
"MARGOS","HUANUCO","HUANUCO","30-59 años",7,0,"2019"
"MARGOS","HUANUCO","HUANUCO","12-17 años",20,0,"2020"
"MARGOS","HUANUCO","HUANUCO","18-29 años",74,0,"2020"
"MARGOS","HUANUCO","HUANUCO","30-59 años",41,0,"2020"
"MARGOS","HUANUCO","HUANUCO","12-17 años",17,0,"2021"
"MARGOS","HUANUCO","HUANUCO","18-29 años",55,0,"2021"
"MARGOS","HUANUCO","HUANUCO","30-59 años",49,0,"2021"
"MARGOS","HUANUCO","HUANUCO","12-17 años",16,0,"2022"
"MARGOS","HUANUCO","HUANUCO","18-29 años",69,0,"2022"
"MARGOS","HUANUCO","HUANUCO","30-59 años",52,0,"2022"
"PILLCO MARCA","HUANUCO","HUANUCO","12-17 años",21,0,"2013"
"PILLCO MARCA","HUANUCO","HUANUCO","18-29 años",126,0,"2013"
"PILLCO MARCA","HUANUCO","HUANUCO","30-59 años",50,1,"2013"
"PILLCO MARCA","HUANUCO","HUANUCO","12-17 años",17,0,"2014"
"PILLCO MARCA","HUANUCO","HUANUCO","18-29 años",97,0,"2014"
"PILLCO MARCA","HUANUCO","HUANUCO","30-59 años",48,0,"2014"
"PILLCO MARCA","HUANUCO","HUANUCO","12-17 años",48,0,"2015"
"PILLCO MARCA","HUANUCO","HUANUCO","18-29 años",352,0,"2015"
"PILLCO MARCA","HUANUCO","HUANUCO","30-59 años",182,0,"2015"
"PILLCO MARCA","HUANUCO","HUANUCO","12-17 años",55,0,"2016"
"PILLCO MARCA","HUANUCO","HUANUCO","18-29 años",413,0,"2016"
"PILLCO MARCA","HUANUCO","HUANUCO","30-59 años",183,1,"2016"
"PILLCO MARCA","HUANUCO","HUANUCO","12-17 años",45,0,"2017"
"PILLCO MARCA","HUANUCO","HUANUCO","18-29 años",424,0,"2017"
"PILLCO MARCA","HUANUCO","HUANUCO","30-59 años",240,0,"2017"
"PILLCO MARCA","HUANUCO","HUANUCO","12-17 años",33,0,"2018"
"PILLCO MARCA","HUANUCO","HUANUCO","18-29 años",430,1,"2018"
"PILLCO MARCA","HUANUCO","HUANUCO","30-59 años",208,3,"2018"
"PILLCO MARCA","HUANUCO","HUANUCO","12-17 años",12,0,"2019"
"PILLCO MARCA","HUANUCO","HUANUCO","18-29 años",86,0,"2019"
"PILLCO MARCA","HUANUCO","HUANUCO","30-59 años",62,0,"2019"
"PILLCO MARCA","HUANUCO","HUANUCO","12-17 años",33,0,"2020"
"PILLCO MARCA","HUANUCO","HUANUCO","18-29 años",311,1,"2020"
"PILLCO MARCA","HUANUCO","HUANUCO","30-59 años",175,0,"2020"
"PILLCO MARCA","HUANUCO","HUANUCO","12-17 años",34,0,"2021"
"PILLCO MARCA","HUANUCO","HUANUCO","18-29 años",316,1,"2021"
"PILLCO MARCA","HUANUCO","HUANUCO","30-59 años",218,0,"2021"
"PILLCO MARCA","HUANUCO","HUANUCO","12-17 años",26,0,"2022"
"PILLCO MARCA","HUANUCO","HUANUCO","18-29 años",373,1,"2022"
"PILLCO MARCA","HUANUCO","HUANUCO","30-59 años",224,0,"2022"
"QUISQUI","HUANUCO","HUANUCO","12-17 años",2,0,"2013"
"QUISQUI","HUANUCO","HUANUCO","18-29 años",5,0,"2013"
"QUISQUI","HUANUCO","HUANUCO","30-59 años",9,0,"2013"
"QUISQUI","HUANUCO","HUANUCO","12-17 años",5,0,"2014"
"QUISQUI","HUANUCO","HUANUCO","18-29 años",8,0,"2014"
"QUISQUI","HUANUCO","HUANUCO","30-59 años",6,0,"2014"
"QUISQUI","HUANUCO","HUANUCO","12-17 años",9,0,"2015"
"QUISQUI","HUANUCO","HUANUCO","18-29 años",39,0,"2015"
"QUISQUI","HUANUCO","HUANUCO","30-59 años",21,0,"2015"
"QUISQUI","HUANUCO","HUANUCO","12-17 años",8,0,"2016"
"QUISQUI","HUANUCO","HUANUCO","18-29 años",29,0,"2016"
"QUISQUI","HUANUCO","HUANUCO","30-59 años",15,1,"2016"
"QUISQUI","HUANUCO","HUANUCO","12-17 años",8,0,"2017"
"QUISQUI","HUANUCO","HUANUCO","18-29 años",45,0,"2017"
"QUISQUI","HUANUCO","HUANUCO","30-59 años",26,0,"2017"
"QUISQUI","HUANUCO","HUANUCO","12-17 años",11,0,"2018"
"QUISQUI","HUANUCO","HUANUCO","18-29 años",39,0,"2018"
"QUISQUI","HUANUCO","HUANUCO","30-59 años",41,0,"2018"
"QUISQUI","HUANUCO","HUANUCO","12-17 años",2,0,"2020"
"QUISQUI","HUANUCO","HUANUCO","18-29 años",30,0,"2020"
"QUISQUI","HUANUCO","HUANUCO","30-59 años",19,0,"2020"
"QUISQUI","HUANUCO","HUANUCO","12-17 años",7,0,"2021"
"QUISQUI","HUANUCO","HUANUCO","18-29 años",42,0,"2021"
"QUISQUI","HUANUCO","HUANUCO","30-59 años",25,0,"2021"
"QUISQUI","HUANUCO","HUANUCO","12-17 años",7,0,"2022"
"QUISQUI","HUANUCO","HUANUCO","18-29 años",38,0,"2022"
"QUISQUI","HUANUCO","HUANUCO","30-59 años",31,0,"2022"
"SAN FRANCISCO DE CAYRAN","HUANUCO","HUANUCO","18-29 años",1,0,"2012"
"SAN FRANCISCO DE CAYRAN","HUANUCO","HUANUCO","30-59 años",1,0,"2012"
"SAN FRANCISCO DE CAYRAN","HUANUCO","HUANUCO","12-17 años",2,0,"2013"
"SAN FRANCISCO DE CAYRAN","HUANUCO","HUANUCO","18-29 años",21,0,"2013"
"SAN FRANCISCO DE CAYRAN","HUANUCO","HUANUCO","30-59 años",5,0,"2013"
"SAN FRANCISCO DE CAYRAN","HUANUCO","HUANUCO","12-17 años",4,0,"2014"
"SAN FRANCISCO DE CAYRAN","HUANUCO","HUANUCO","18-29 años",34,0,"2014"
"SAN FRANCISCO DE CAYRAN","HUANUCO","HUANUCO","30-59 años",20,0,"2014"
"SAN FRANCISCO DE CAYRAN","HUANUCO","HUANUCO","12-17 años",8,0,"2015"
"SAN FRANCISCO DE CAYRAN","HUANUCO","HUANUCO","18-29 años",43,0,"2015"
"SAN FRANCISCO DE CAYRAN","HUANUCO","HUANUCO","30-59 años",22,0,"2015"
"SAN FRANCISCO DE CAYRAN","HUANUCO","HUANUCO","12-17 años",7,0,"2016"
"SAN FRANCISCO DE CAYRAN","HUANUCO","HUANUCO","18-29 años",33,0,"2016"
"SAN FRANCISCO DE CAYRAN","HUANUCO","HUANUCO","30-59 años",26,0,"2016"
"SAN FRANCISCO DE CAYRAN","HUANUCO","HUANUCO","12-17 años",5,0,"2017"
"SAN FRANCISCO DE CAYRAN","HUANUCO","HUANUCO","18-29 años",44,0,"2017"
"SAN FRANCISCO DE CAYRAN","HUANUCO","HUANUCO","30-59 años",26,0,"2017"
"SAN FRANCISCO DE CAYRAN","HUANUCO","HUANUCO","12-17 años",5,0,"2018"
"SAN FRANCISCO DE CAYRAN","HUANUCO","HUANUCO","18-29 años",36,0,"2018"
"SAN FRANCISCO DE CAYRAN","HUANUCO","HUANUCO","30-59 años",27,1,"2018"
"SAN FRANCISCO DE CAYRAN","HUANUCO","HUANUCO","12-17 años",2,0,"2019"
"SAN FRANCISCO DE CAYRAN","HUANUCO","HUANUCO","18-29 años",18,0,"2019"
"SAN FRANCISCO DE CAYRAN","HUANUCO","HUANUCO","30-59 años",3,0,"2019"
"SAN FRANCISCO DE CAYRAN","HUANUCO","HUANUCO","12-17 años",5,0,"2020"
"SAN FRANCISCO DE CAYRAN","HUANUCO","HUANUCO","18-29 años",56,0,"2020"
"SAN FRANCISCO DE CAYRAN","HUANUCO","HUANUCO","30-59 años",39,0,"2020"
"SAN FRANCISCO DE CAYRAN","HUANUCO","HUANUCO","12-17 años",8,0,"2021"
"SAN FRANCISCO DE CAYRAN","HUANUCO","HUANUCO","18-29 años",55,0,"2021"
"SAN FRANCISCO DE CAYRAN","HUANUCO","HUANUCO","30-59 años",38,0,"2021"
"SAN FRANCISCO DE CAYRAN","HUANUCO","HUANUCO","12-17 años",6,0,"2022"
"SAN FRANCISCO DE CAYRAN","HUANUCO","HUANUCO","18-29 años",47,0,"2022"
"SAN FRANCISCO DE CAYRAN","HUANUCO","HUANUCO","30-59 años",42,0,"2022"
"SAN PABLO DE PILLAO","HUANUCO","HUANUCO","12-17 años",17,1,"2013"
"SAN PABLO DE PILLAO","HUANUCO","HUANUCO","18-29 años",71,2,"2013"
"SAN PABLO DE PILLAO","HUANUCO","HUANUCO","30-59 años",37,2,"2013"
